Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Occluded,On another road,Origin file,Origin frame number,Origin track,Origin track frame number
GOPR0454-converted-011-endRoadwork-start28925.mp4_image0.png,endRoadwork,679,278,738,318,0,0,GOPR0454-converted-011.mp4,29004,GOPR0454-converted-011-endRoadwork-start28925.mp4,79
GOPR0454-converted-011-endRoadwork-start28925.mp4_image1.png,endRoadwork,722,271,802,328,0,0,GOPR0454-converted-011.mp4,29009,GOPR0454-converted-011-endRoadwork-start28925.mp4,84
GOPR0454-converted-011-endRoadwork-start28925.mp4_image2.png,endRoadwork,818,263,926,342,0,0,GOPR0454-converted-011.mp4,29014,GOPR0454-converted-011-endRoadwork-start28925.mp4,89
GOPR0454-converted-011-endRoadwork-start28925.mp4_image3.png,keepRight,749,246,764,267,0,1,GOPR0454-converted-011.mp4,29079,GOPR0454-converted-011-endRoadwork-start28925.mp4,154
GOPR0454-converted-011-endRoadwork-start28925.mp4_image4.png,keepRight,773,239,788,263,0,1,GOPR0454-converted-011.mp4,29084,GOPR0454-converted-011-endRoadwork-start28925.mp4,159
GOPR0454-converted-011-endRoadwork-start28925.mp4_image5.png,keepRight,803,238,818,260,0,1,GOPR0454-converted-011.mp4,29089,GOPR0454-converted-011-endRoadwork-start28925.mp4,164
GOPR0454-converted-011-endRoadwork-start28925.mp4_image6.png,keepRight,838,225,861,254,0,1,GOPR0454-converted-011.mp4,29094,GOPR0454-converted-011-endRoadwork-start28925.mp4,169
GOPR0454-converted-011-endRoadwork-start28925.mp4_image7.png,keepRight,888,219,912,244,0,1,GOPR0454-converted-011.mp4,29099,GOPR0454-converted-011-endRoadwork-start28925.mp4,174
GOPR0454-converted-011-keepRight-start27813.mp4_image0.png,keepRight,85,279,101,301,0,1,GOPR0454-converted-011.mp4,27847,GOPR0454-converted-011-keepRight-start27813.mp4,34
GOPR0454-converted-011-keepRight-start27813.mp4_image1.png,keepRight,94,275,111,298,0,1,GOPR0454-converted-011.mp4,27852,GOPR0454-converted-011-keepRight-start27813.mp4,39
GOPR0454-converted-011-keepRight-start27813.mp4_image2.png,keepRight,103,270,120,294,0,1,GOPR0454-converted-011.mp4,27857,GOPR0454-converted-011-keepRight-start27813.mp4,44
