Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Occluded,On another road,Origin file,Origin frame number,Origin track,Origin track frame number
2021_0826_155802_084A-keepRight-start7885.MOV_image0.png,keepRight,54,249,65,275,0,1,2021_0826_155802_084A.MOV,7889,2021_0826_155802_084A-keepRight-start7885.MOV,4
2021_0826_155802_084A-keepRight-start7885.MOV_image1.png,keepRight,19,248,34,273,0,1,2021_0826_155802_084A.MOV,7894,2021_0826_155802_084A-keepRight-start7885.MOV,9
2021_0826_155802_084A-keepRight-start7885.MOV_image2.png,keepRight,389,268,404,290,0,0,2021_0826_155802_084A.MOV,7889,2021_0826_155802_084A-keepRight-start7885.MOV,4
2021_0826_155802_084A-keepRight-start7885.MOV_image3.png,keepRight,386,268,401,290,0,0,2021_0826_155802_084A.MOV,7894,2021_0826_155802_084A-keepRight-start7885.MOV,9
2021_0826_155802_084A-keepRight-start7885.MOV_image4.png,keepRight,380,263,395,286,0,0,2021_0826_155802_084A.MOV,7899,2021_0826_155802_084A-keepRight-start7885.MOV,14
2021_0826_155802_084A-keepRight-start7885.MOV_image5.png,keepRight,374,258,389,283,0,0,2021_0826_155802_084A.MOV,7904,2021_0826_155802_084A-keepRight-start7885.MOV,19
2021_0826_155802_084A-keepRight-start7885.MOV_image6.png,keepRight,366,256,382,280,0,0,2021_0826_155802_084A.MOV,7909,2021_0826_155802_084A-keepRight-start7885.MOV,24
2021_0826_155802_084A-keepRight-start7885.MOV_image7.png,keepRight,355,248,371,273,0,0,2021_0826_155802_084A.MOV,7914,2021_0826_155802_084A-keepRight-start7885.MOV,29
2021_0826_155802_084A-keepRight-start7885.MOV_image8.png,keepRight,340,242,361,271,0,0,2021_0826_155802_084A.MOV,7919,2021_0826_155802_084A-keepRight-start7885.MOV,34
2021_0826_155802_084A-keepRight-start7885.MOV_image9.png,keepRight,323,232,345,264,0,0,2021_0826_155802_084A.MOV,7924,2021_0826_155802_084A-keepRight-start7885.MOV,39
