Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Occluded,On another road,Origin file,Origin frame number,Origin track,Origin track frame number
GOPR0462-converted-012-doNotBlock-start30715.mp4_image0.png,doNotBlock,763,297,802,340,0,0,GOPR0462-converted-012.mp4,30769,GOPR0462-converted-012-doNotBlock-start30715.mp4,54
GOPR0462-converted-012-doNotBlock-start30715.mp4_image1.png,doNotBlock,837,249,890,309,0,0,GOPR0462-converted-012.mp4,30774,GOPR0462-converted-012-doNotBlock-start30715.mp4,59
GOPR0462-converted-012-workersAhead-start3450.mp4_image0.png,doNotBlock,868,314,899,352,0,0,GOPR0462-converted-012.mp4,3469,GOPR0462-converted-012-workersAhead-start3450.mp4,19
GOPR0462-converted-012-workersAhead-start3450.mp4_image1.png,roadworkAhead,262,279,328,352,0,0,GOPR0462-converted-012.mp4,3529,GOPR0462-converted-012-workersAhead-start3450.mp4,79
GOPR0462-converted-012-workersAhead-start3450.mp4_image2.png,roadworkAhead,189,245,262,331,0,0,GOPR0462-converted-012.mp4,3534,GOPR0462-converted-012-workersAhead-start3450.mp4,84
GOPR0462-converted-012-workersAhead-start3450.mp4_image3.png,roadworkAhead,67,180,153,298,0,0,GOPR0462-converted-012.mp4,3539,GOPR0462-converted-012-workersAhead-start3450.mp4,89
GOPR0462-converted-012-workersAhead-start3450.mp4_image4.png,roadworkAhead,832,283,893,347,0,0,GOPR0462-converted-012.mp4,3524,GOPR0462-converted-012-workersAhead-start3450.mp4,74
GOPR0462-converted-012-workersAhead-start3450.mp4_image5.png,workersAhead,793,332,834,378,0,0,GOPR0462-converted-012.mp4,3674,GOPR0462-converted-012-workersAhead-start3450.mp4,224
GOPR0462-converted-012-workersAhead-start3450.mp4_image6.png,workersAhead,829,323,869,379,0,0,GOPR0462-converted-012.mp4,3679,GOPR0462-converted-012-workersAhead-start3450.mp4,229
GOPR0462-converted-012-workersAhead-start3450.mp4_image7.png,workersAhead,873,306,915,362,0,0,GOPR0462-converted-012.mp4,3684,GOPR0462-converted-012-workersAhead-start3450.mp4,234
