Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Occluded,On another road,Origin file,Origin frame number,Origin track,Origin track frame number
2021_0821_074733_056A-curveLeft-start11005.MOV_image0.png,curveLeft,573,260,608,291,0,0,2021_0821_074733_056A.MOV,11014,2021_0821_074733_056A-curveLeft-start11005.MOV,9
2021_0821_074733_056A-curveLeft-start11005.MOV_image1.png,curveLeft,598,256,632,290,0,0,2021_0821_074733_056A.MOV,11019,2021_0821_074733_056A-curveLeft-start11005.MOV,14
2021_0821_074733_056A-curveLeft-start11005.MOV_image2.png,curveLeft,631,250,669,288,0,0,2021_0821_074733_056A.MOV,11024,2021_0821_074733_056A-curveLeft-start11005.MOV,19
2021_0821_074733_056A-curveLeft-start11005.MOV_image3.png,curveLeft,679,235,724,281,0,0,2021_0821_074733_056A.MOV,11029,2021_0821_074733_056A-curveLeft-start11005.MOV,24
2021_0821_074733_056A-curveLeft-start11005.MOV_image4.png,curveLeft,755,210,809,269,0,0,2021_0821_074733_056A.MOV,11034,2021_0821_074733_056A-curveLeft-start11005.MOV,29
2021_0821_074733_056A-curveLeft-start11005.MOV_image5.png,curveLeft,685,235,723,287,0,0,2021_0821_074733_056A.MOV,11029,2021_0821_074733_056A-curveLeft-start11005.MOV,24
2021_0821_074733_056A-curveLeft-start11005.MOV_image6.png,curveLeft,761,211,806,271,0,0,2021_0821_074733_056A.MOV,11034,2021_0821_074733_056A-curveLeft-start11005.MOV,29
2021_0821_074733_056A-curveLeft-start11005.MOV_image7.png,curveLeft,599,260,633,298,0,0,2021_0821_074733_056A.MOV,11019,2021_0821_074733_056A-curveLeft-start11005.MOV,14
2021_0821_074733_056A-curveLeft-start11005.MOV_image8.png,curveLeft,634,253,669,291,0,0,2021_0821_074733_056A.MOV,11024,2021_0821_074733_056A-curveLeft-start11005.MOV,19
2021_0821_074733_056A-curveLeft-start11005.MOV_image9.png,curveLeft,682,240,724,285,0,0,2021_0821_074733_056A.MOV,11029,2021_0821_074733_056A-curveLeft-start11005.MOV,24
2021_0821_074733_056A-curveLeft-start11005.MOV_image10.png,curveLeft,758,214,808,271,0,0,2021_0821_074733_056A.MOV,11034,2021_0821_074733_056A-curveLeft-start11005.MOV,29
2021_0821_074733_056A-keepRight-start1115.MOV_image0.png,keepRight,341,228,371,270,0,0,2021_0821_074733_056A.MOV,1149,2021_0821_074733_056A-keepRight-start1115.MOV,34
2021_0821_074733_056A-keepRight-start1115.MOV_image1.png,keepRight,296,195,330,249,0,0,2021_0821_074733_056A.MOV,1154,2021_0821_074733_056A-keepRight-start1115.MOV,39
2021_0821_074733_056A-keepRight-start1115.MOV_image2.png,keepRight,288,200,333,247,0,0,2021_0821_074733_056A.MOV,1154,2021_0821_074733_056A-keepRight-start1115.MOV,39
2021_0821_074733_056A-keepRight-start1115.MOV_image3.png,keepRight,394,260,416,291,0,0,2021_0821_074733_056A.MOV,1134,2021_0821_074733_056A-keepRight-start1115.MOV,19
2021_0821_074733_056A-keepRight-start1115.MOV_image4.png,keepRight,343,228,372,269,0,0,2021_0821_074733_056A.MOV,1149,2021_0821_074733_056A-keepRight-start1115.MOV,34
