Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Occluded,On another road,Origin file,Origin frame number,Origin track,Origin track frame number
2021_0819_092103_074B-doNotEnter-start8665.MOV_image0.png,doNotEnter,674,220,712,283,0,1,2021_0819_092103_074B.MOV,8689,2021_0819_092103_074B-doNotEnter-start8665.MOV,24
2021_0819_092103_074B-doNotEnter-start8665.MOV_image1.png,doNotEnter,657,229,690,292,0,1,2021_0819_092103_074B.MOV,8694,2021_0819_092103_074B-doNotEnter-start8665.MOV,29
2021_0819_092103_074B-doNotEnter-start8665.MOV_image2.png,doNotEnter,640,241,669,300,0,1,2021_0819_092103_074B.MOV,8699,2021_0819_092103_074B-doNotEnter-start8665.MOV,34
2021_0819_092103_074B-doNotEnter-start8665.MOV_image3.png,doNotEnter,626,251,653,308,0,1,2021_0819_092103_074B.MOV,8704,2021_0819_092103_074B-doNotEnter-start8665.MOV,39
2021_0819_092103_074B-doNotEnter-start8665.MOV_image4.png,doNotEnter,614,264,639,317,0,1,2021_0819_092103_074B.MOV,8709,2021_0819_092103_074B-doNotEnter-start8665.MOV,44
2021_0819_092103_074B-doNotEnter-start8665.MOV_image5.png,doNotEnter,603,274,626,325,0,1,2021_0819_092103_074B.MOV,8714,2021_0819_092103_074B-doNotEnter-start8665.MOV,49
2021_0819_092103_074B-doNotEnter-start8665.MOV_image6.png,doNotEnter,592,284,613,332,0,1,2021_0819_092103_074B.MOV,8719,2021_0819_092103_074B-doNotEnter-start8665.MOV,54
2021_0819_092103_074B-doNotEnter-start8665.MOV_image7.png,doNotEnter,583,288,603,334,0,1,2021_0819_092103_074B.MOV,8724,2021_0819_092103_074B-doNotEnter-start8665.MOV,59
2021_0819_092103_074B-doNotEnter-start8665.MOV_image8.png,doNotEnter,576,295,594,339,0,1,2021_0819_092103_074B.MOV,8729,2021_0819_092103_074B-doNotEnter-start8665.MOV,64
2021_0819_092103_074B-stop-start9050.MOV_image0.png,stop,46,242,90,297,0,1,2021_0819_092103_074B.MOV,9072,2021_0819_092103_074B-stop-start9050.MOV,22
2021_0819_092103_074B-stop-start9050.MOV_image1.png,stop,58,246,103,301,0,1,2021_0819_092103_074B.MOV,9074,2021_0819_092103_074B-stop-start9050.MOV,24
2021_0819_092103_074B-stop-start9050.MOV_image2.png,stop,91,254,136,309,0,1,2021_0819_092103_074B.MOV,9079,2021_0819_092103_074B-stop-start9050.MOV,29
2021_0819_092103_074B-stop-start9050.MOV_image3.png,stop,122,262,167,315,0,1,2021_0819_092103_074B.MOV,9084,2021_0819_092103_074B-stop-start9050.MOV,34
2021_0819_092103_074B-stop-start9050.MOV_image4.png,stop,151,265,194,317,0,1,2021_0819_092103_074B.MOV,9089,2021_0819_092103_074B-stop-start9050.MOV,39
2021_0819_092103_074B-stop-start9050.MOV_image5.png,stop,176,271,218,322,0,1,2021_0819_092103_074B.MOV,9094,2021_0819_092103_074B-stop-start9050.MOV,44
2021_0819_092103_074B-stop-start9050.MOV_image6.png,stop,196,274,237,324,0,1,2021_0819_092103_074B.MOV,9099,2021_0819_092103_074B-stop-start9050.MOV,49
2021_0819_092103_074B-stop-start9050.MOV_image7.png,stop,211,278,249,326,0,1,2021_0819_092103_074B.MOV,9104,2021_0819_092103_074B-stop-start9050.MOV,54
2021_0819_092103_074B-stop-start9050.MOV_image8.png,stop,254,274,288,319,0,1,2021_0819_092103_074B.MOV,9129,2021_0819_092103_074B-stop-start9050.MOV,79
2021_0819_092103_074B-stop-start9050.MOV_image9.png,stop,162,273,190,311,0,1,2021_0819_092103_074B.MOV,9159,2021_0819_092103_074B-stop-start9050.MOV,109
2021_0819_092103_074B-stop-start9050.MOV_image10.png,stop,162,272,188,305,0,1,2021_0819_092103_074B.MOV,9159,2021_0819_092103_074B-stop-start9050.MOV,109
