Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Occluded,On another road,Origin file,Origin frame number,Origin track,Origin track frame number
2021_0824_163113_046A-keepRight-start5225.MOV_image0.png,keepRight,144,255,167,284,0,0,2021_0824_163113_046A.MOV,5324,2021_0824_163113_046A-keepRight-start5225.MOV,99
2021_0824_163113_046A-keepRight-start5225.MOV_image1.png,keepRight,152,251,176,282,0,0,2021_0824_163113_046A.MOV,5329,2021_0824_163113_046A-keepRight-start5225.MOV,104
2021_0824_163113_046A-keepRight-start5225.MOV_image2.png,keepRight,155,242,181,276,0,0,2021_0824_163113_046A.MOV,5334,2021_0824_163113_046A-keepRight-start5225.MOV,109
2021_0824_163113_046A-keepRight-start5225.MOV_image3.png,keepRight,158,239,190,274,0,0,2021_0824_163113_046A.MOV,5344,2021_0824_163113_046A-keepRight-start5225.MOV,119
2021_0824_163113_046A-keepRight-start5225.MOV_image4.png,keepRight,155,233,191,267,0,0,2021_0824_163113_046A.MOV,5349,2021_0824_163113_046A-keepRight-start5225.MOV,124
2021_0824_163113_046A-keepRight-start5225.MOV_image5.png,keepRight,117,211,155,257,0,0,2021_0824_163113_046A.MOV,5359,2021_0824_163113_046A-keepRight-start5225.MOV,134
2021_0824_163113_046A-keepRight-start5225.MOV_image6.png,keepRight,80,190,121,250,0,0,2021_0824_163113_046A.MOV,5364,2021_0824_163113_046A-keepRight-start5225.MOV,139
2021_0824_163113_046A-keepRight-start5225.MOV_image7.png,keepRight,140,219,177,263,0,0,2021_0824_163113_046A.MOV,5354,2021_0824_163113_046A-keepRight-start5225.MOV,129
2021_0824_163113_046A-keepRight-start5225.MOV_image8.png,keepRight,114,202,153,254,0,0,2021_0824_163113_046A.MOV,5359,2021_0824_163113_046A-keepRight-start5225.MOV,134
2021_0824_163113_046A-keepRight-start5225.MOV_image9.png,keepRight,135,256,159,285,0,0,2021_0824_163113_046A.MOV,5319,2021_0824_163113_046A-keepRight-start5225.MOV,94
2021_0824_163113_046A-keepRight-start5225.MOV_image10.png,keepRight,151,247,178,279,0,0,2021_0824_163113_046A.MOV,5334,2021_0824_163113_046A-keepRight-start5225.MOV,109
2021_0824_163113_046A-keepRight-start5225.MOV_image11.png,keepRight,154,247,179,280,0,0,2021_0824_163113_046A.MOV,5339,2021_0824_163113_046A-keepRight-start5225.MOV,114
2021_0824_163113_046A-keepRight-start5225.MOV_image12.png,keepRight,154,234,179,267,0,0,2021_0824_163113_046A.MOV,5349,2021_0824_163113_046A-keepRight-start5225.MOV,124
2021_0824_163113_046A-keepRight-start5225.MOV_image13.png,keepRight,87,196,122,248,0,0,2021_0824_163113_046A.MOV,5364,2021_0824_163113_046A-keepRight-start5225.MOV,139
2021_0824_163113_046A-keepRight-start7220.MOV_image0.png,keepRight,182,256,199,280,0,1,2021_0824_163113_046A.MOV,7334,2021_0824_163113_046A-keepRight-start7220.MOV,114
2021_0824_163113_046A-keepRight-start7220.MOV_image3.png,keepRight,513,260,536,287,0,1,2021_0824_163113_046A.MOV,7359,2021_0824_163113_046A-keepRight-start7220.MOV,139
2021_0824_163113_046A-keepRight-start7220.MOV_image4.png,keepRight,439,261,459,286,0,1,2021_0824_163113_046A.MOV,7354,2021_0824_163113_046A-keepRight-start7220.MOV,134
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image0.png,keepRight,157,219,184,252,0,0,2021_0824_163113_046A.MOV,9354,2021_0824_163113_046A-pedestrianCrossing-start9275.MOV,79
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image1.png,keepRight,144,205,171,243,0,0,2021_0824_163113_046A.MOV,9359,2021_0824_163113_046A-pedestrianCrossing-start9275.MOV,84
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image2.png,keepRight,119,199,147,242,0,0,2021_0824_163113_046A.MOV,9364,2021_0824_163113_046A-pedestrianCrossing-start9275.MOV,89
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image3.png,keepRight,84,178,115,229,0,0,2021_0824_163113_046A.MOV,9369,2021_0824_163113_046A-pedestrianCrossing-start9275.MOV,94
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image4.png,keepRight,32,151,64,212,0,0,2021_0824_163113_046A.MOV,9374,2021_0824_163113_046A-pedestrianCrossing-start9275.MOV,99
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image5.png,pedestrianCrossing,571,262,602,287,0,0,2021_0824_163113_046A.MOV,9514,2021_0824_163113_046A-pedestrianCrossing-start9275.MOV,239
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image6.png,pedestrianCrossing,582,259,612,288,0,0,2021_0824_163113_046A.MOV,9519,2021_0824_163113_046A-pedestrianCrossing-start9275.MOV,244
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image7.png,pedestrianCrossing,597,255,631,286,0,0,2021_0824_163113_046A.MOV,9524,2021_0824_163113_046A-pedestrianCrossing-start9275.MOV,249
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image8.png,pedestrianCrossing,620,247,657,280,0,0,2021_0824_163113_046A.MOV,9529,2021_0824_163113_046A-pedestrianCrossing-start9275.MOV,254
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image9.png,pedestrianCrossing,647,235,690,275,0,0,2021_0824_163113_046A.MOV,9534,2021_0824_163113_046A-pedestrianCrossing-start9275.MOV,259
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image10.png,pedestrianCrossing,687,224,734,271,0,0,2021_0824_163113_046A.MOV,9539,2021_0824_163113_046A-pedestrianCrossing-start9275.MOV,264
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image11.png,pedestrianCrossing,745,203,796,259,0,0,2021_0824_163113_046A.MOV,9544,2021_0824_163113_046A-pedestrianCrossing-start9275.MOV,269
