Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Occluded,On another road,Origin file,Origin frame number,Origin track,Origin track frame number
2021_0823_170831_037B-doNotEnter-start110.MOV_image0.png,doNotEnter,150,320,185,355,0,1,2021_0823_170831_037B.MOV,129,2021_0823_170831_037B-doNotEnter-start110.MOV,19
2021_0823_170831_037B-doNotEnter-start110.MOV_image1.png,doNotEnter,192,322,225,358,0,1,2021_0823_170831_037B.MOV,134,2021_0823_170831_037B-doNotEnter-start110.MOV,24
2021_0823_170831_037B-doNotEnter-start110.MOV_image2.png,doNotEnter,340,341,363,369,0,1,2021_0823_170831_037B.MOV,179,2021_0823_170831_037B-doNotEnter-start110.MOV,69
2021_0823_170831_037B-doNotEnter-start110.MOV_image3.png,doNotEnter,344,341,367,368,0,1,2021_0823_170831_037B.MOV,184,2021_0823_170831_037B-doNotEnter-start110.MOV,74
2021_0823_170831_037B-doNotEnter-start110.MOV_image4.png,doNotEnter,348,343,372,368,0,1,2021_0823_170831_037B.MOV,189,2021_0823_170831_037B-doNotEnter-start110.MOV,79
2021_0823_170831_037B-doNotEnter-start110.MOV_image5.png,doNotEnter,239,326,264,357,0,1,2021_0823_170831_037B.MOV,139,2021_0823_170831_037B-doNotEnter-start110.MOV,29
2021_0823_170831_037B-doNotEnter-start110.MOV_image6.png,doNotEnter,304,336,332,362,0,1,2021_0823_170831_037B.MOV,159,2021_0823_170831_037B-doNotEnter-start110.MOV,49
2021_0823_170831_037B-doNotEnter-start110.MOV_image7.png,doNotEnter,311,335,341,360,0,1,2021_0823_170831_037B.MOV,164,2021_0823_170831_037B-doNotEnter-start110.MOV,54
2021_0823_170831_037B-doNotEnter-start110.MOV_image8.png,doNotEnter,318,336,349,360,0,1,2021_0823_170831_037B.MOV,169,2021_0823_170831_037B-doNotEnter-start110.MOV,59
2021_0823_170831_037B-doNotEnter-start110.MOV_image9.png,doNotEnter,334,340,366,364,0,1,2021_0823_170831_037B.MOV,179,2021_0823_170831_037B-doNotEnter-start110.MOV,69
2021_0823_170831_037B-doNotEnter-start110.MOV_image10.png,doNotEnter,339,342,371,365,0,1,2021_0823_170831_037B.MOV,184,2021_0823_170831_037B-doNotEnter-start110.MOV,74
2021_0823_170831_037B-doNotEnter-start110.MOV_image11.png,doNotEnter,344,343,377,365,0,1,2021_0823_170831_037B.MOV,189,2021_0823_170831_037B-doNotEnter-start110.MOV,79
2021_0823_170831_037B-stop-start915.MOV_image0.png,stop,48,294,95,338,0,0,2021_0823_170831_037B.MOV,934,2021_0823_170831_037B-stop-start915.MOV,19
2021_0823_170831_037B-stop-start915.MOV_image1.png,stop,65,302,117,341,0,0,2021_0823_170831_037B.MOV,939,2021_0823_170831_037B-stop-start915.MOV,24
2021_0823_170831_037B-stop-start915.MOV_image2.png,stop,59,294,92,336,0,0,2021_0823_170831_037B.MOV,934,2021_0823_170831_037B-stop-start915.MOV,19
2021_0823_170831_037B-stop-start915.MOV_image3.png,stop,76,301,113,338,0,0,2021_0823_170831_037B.MOV,939,2021_0823_170831_037B-stop-start915.MOV,24
2021_0823_170831_037B-stop-start915.MOV_image4.png,stop,91,307,133,341,0,0,2021_0823_170831_037B.MOV,944,2021_0823_170831_037B-stop-start915.MOV,29
2021_0823_170831_037B-stop-start915.MOV_image5.png,stop,106,314,142,351,0,0,2021_0823_170831_037B.MOV,944,2021_0823_170831_037B-stop-start915.MOV,29
2021_0823_170831_037B-stop-start915.MOV_image6.png,stop,109,313,148,350,0,0,2021_0823_170831_037B.MOV,949,2021_0823_170831_037B-stop-start915.MOV,34
2021_0823_170831_037B-stop-start915.MOV_image7.png,stop,80,301,113,340,0,0,2021_0823_170831_037B.MOV,939,2021_0823_170831_037B-stop-start915.MOV,24
2021_0823_170831_037B-stop-start915.MOV_image8.png,stop,96,304,131,341,0,0,2021_0823_170831_037B.MOV,944,2021_0823_170831_037B-stop-start915.MOV,29
2021_0823_170831_037B-stop-start915.MOV_image9.png,stop,109,312,146,345,0,0,2021_0823_170831_037B.MOV,949,2021_0823_170831_037B-stop-start915.MOV,34
2021_0823_170831_037B-stop-start915.MOV_image10.png,stop,117,314,158,349,0,0,2021_0823_170831_037B.MOV,954,2021_0823_170831_037B-stop-start915.MOV,39
2021_0823_170831_037B-stop-start915.MOV_image12.png,stop,35,286,77,331,0,0,2021_0823_170831_037B.MOV,929,2021_0823_170831_037B-stop-start915.MOV,14
2021_0823_170831_037B-stop-start915.MOV_image13.png,stop,53,293,97,333,0,0,2021_0823_170831_037B.MOV,934,2021_0823_170831_037B-stop-start915.MOV,19
2021_0823_170831_037B-stop-start915.MOV_image14.png,stop,67,301,118,335,0,0,2021_0823_170831_037B.MOV,939,2021_0823_170831_037B-stop-start915.MOV,24
2021_0823_170831_037B-stop-start1190.MOV_image0.png,stop,166,336,197,365,0,0,2021_0823_170831_037B.MOV,1234,2021_0823_170831_037B-stop-start1190.MOV,44
2021_0823_170831_037B-stop-start1190.MOV_image1.png,stop,181,329,210,359,0,0,2021_0823_170831_037B.MOV,1239,2021_0823_170831_037B-stop-start1190.MOV,49
2021_0823_170831_037B-stop-start1190.MOV_image2.png,stop,191,330,218,360,0,0,2021_0823_170831_037B.MOV,1244,2021_0823_170831_037B-stop-start1190.MOV,54
2021_0823_170831_037B-stop-start1190.MOV_image3.png,stop,210,334,237,364,0,0,2021_0823_170831_037B.MOV,1249,2021_0823_170831_037B-stop-start1190.MOV,59
2021_0823_170831_037B-stop-start1190.MOV_image4.png,stop,250,347,276,376,0,0,2021_0823_170831_037B.MOV,1279,2021_0823_170831_037B-stop-start1190.MOV,89
2021_0823_170831_037B-stop-start1190.MOV_image5.png,stop,126,328,152,354,0,0,2021_0823_170831_037B.MOV,1224,2021_0823_170831_037B-stop-start1190.MOV,34
2021_0823_170831_037B-stop-start1190.MOV_image6.png,stop,148,337,175,365,0,0,2021_0823_170831_037B.MOV,1229,2021_0823_170831_037B-stop-start1190.MOV,39
2021_0823_170831_037B-stop-start1190.MOV_image7.png,stop,155,339,183,366,0,0,2021_0823_170831_037B.MOV,1234,2021_0823_170831_037B-stop-start1190.MOV,44
2021_0823_170831_037B-stop-start1190.MOV_image8.png,stop,180,329,208,355,0,0,2021_0823_170831_037B.MOV,1239,2021_0823_170831_037B-stop-start1190.MOV,49
2021_0823_170831_037B-stop-start1190.MOV_image9.png,stop,191,330,216,356,0,0,2021_0823_170831_037B.MOV,1244,2021_0823_170831_037B-stop-start1190.MOV,54
2021_0823_170831_037B-stop-start1190.MOV_image10.png,stop,209,334,235,361,0,0,2021_0823_170831_037B.MOV,1249,2021_0823_170831_037B-stop-start1190.MOV,59
2021_0823_170831_037B-stop-start1190.MOV_image11.png,stop,216,335,240,362,0,0,2021_0823_170831_037B.MOV,1254,2021_0823_170831_037B-stop-start1190.MOV,64
2021_0823_170831_037B-stop-start1190.MOV_image12.png,stop,225,337,250,363,0,0,2021_0823_170831_037B.MOV,1259,2021_0823_170831_037B-stop-start1190.MOV,69
2021_0823_170831_037B-stop-start1190.MOV_image13.png,stop,233,339,258,366,0,0,2021_0823_170831_037B.MOV,1264,2021_0823_170831_037B-stop-start1190.MOV,74
2021_0823_170831_037B-stop-start2345.MOV_image0.png,stop,41,262,91,320,0,0,2021_0823_170831_037B.MOV,2364,2021_0823_170831_037B-stop-start2345.MOV,19
2021_0823_170831_037B-stop-start2345.MOV_image1.png,stop,65,273,115,327,0,0,2021_0823_170831_037B.MOV,2369,2021_0823_170831_037B-stop-start2345.MOV,24
2021_0823_170831_037B-stop-start2345.MOV_image2.png,stop,87,279,138,333,0,0,2021_0823_170831_037B.MOV,2374,2021_0823_170831_037B-stop-start2345.MOV,29
2021_0823_170831_037B-stop-start2345.MOV_image3.png,stop,102,286,151,339,0,0,2021_0823_170831_037B.MOV,2379,2021_0823_170831_037B-stop-start2345.MOV,34
2021_0823_170831_037B-stop-start2345.MOV_image4.png,stop,118,294,163,346,0,0,2021_0823_170831_037B.MOV,2384,2021_0823_170831_037B-stop-start2345.MOV,39
2021_0823_170831_037B-stop-start2345.MOV_image5.png,stop,132,300,175,350,0,0,2021_0823_170831_037B.MOV,2389,2021_0823_170831_037B-stop-start2345.MOV,44
2021_0823_170831_037B-stop-start2345.MOV_image6.png,stop,141,306,186,354,0,0,2021_0823_170831_037B.MOV,2394,2021_0823_170831_037B-stop-start2345.MOV,49
