Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Occluded,On another road,Origin file,Origin frame number,Origin track,Origin track frame number
GOPR0456-converted-doNotBlock-start9550.mp4_image0.png,doNotBlock,804,213,860,271,0,0,GOPR0456-converted.mp4,9589,GOPR0456-converted-doNotBlock-start9550.mp4,39
GOPR0456-converted-keepRight-start3920.mp4_image0.png,keepRight,834,284,852,312,0,1,GOPR0456-converted.mp4,3959,GOPR0456-converted-keepRight-start3920.mp4,39
GOPR0456-converted-keepRight-start3920.mp4_image1.png,keepRight,874,266,895,300,0,1,GOPR0456-converted.mp4,3964,GOPR0456-converted-keepRight-start3920.mp4,44
GOPR0456-converted-keepRight-start4325.mp4_image0.png,keepRight,727,337,745,358,0,1,GOPR0456-converted.mp4,4579,GOPR0456-converted-keepRight-start4325.mp4,254
GOPR0456-converted-keepRight-start4325.mp4_image1.png,keepRight,729,337,748,358,0,1,GOPR0456-converted.mp4,4584,GOPR0456-converted-keepRight-start4325.mp4,259
GOPR0456-converted-keepRight-start4325.mp4_image2.png,keepRight,732,336,752,357,0,1,GOPR0456-converted.mp4,4589,GOPR0456-converted-keepRight-start4325.mp4,264
GOPR0456-converted-keepRight-start4325.mp4_image3.png,keepRight,736,335,755,356,0,1,GOPR0456-converted.mp4,4594,GOPR0456-converted-keepRight-start4325.mp4,269
GOPR0456-converted-keepRight-start4325.mp4_image4.png,keepRight,739,335,758,355,0,1,GOPR0456-converted.mp4,4599,GOPR0456-converted-keepRight-start4325.mp4,274
GOPR0456-converted-keepRight-start4325.mp4_image5.png,keepRight,742,334,760,356,0,1,GOPR0456-converted.mp4,4604,GOPR0456-converted-keepRight-start4325.mp4,279
GOPR0456-converted-keepRight-start4325.mp4_image6.png,keepRight,745,334,763,355,0,1,GOPR0456-converted.mp4,4609,GOPR0456-converted-keepRight-start4325.mp4,284
GOPR0456-converted-keepRight-start4325.mp4_image7.png,keepRight,747,334,765,355,0,1,GOPR0456-converted.mp4,4614,GOPR0456-converted-keepRight-start4325.mp4,289
GOPR0456-converted-keepRight-start4325.mp4_image8.png,keepRight,749,333,767,355,0,1,GOPR0456-converted.mp4,4619,GOPR0456-converted-keepRight-start4325.mp4,294
GOPR0456-converted-keepRight-start4325.mp4_image9.png,keepRight,752,333,769,354,0,1,GOPR0456-converted.mp4,4624,GOPR0456-converted-keepRight-start4325.mp4,299
GOPR0456-converted-keepRight-start4325.mp4_image10.png,keepRight,756,333,771,353,0,1,GOPR0456-converted.mp4,4629,GOPR0456-converted-keepRight-start4325.mp4,304
GOPR0456-converted-keepRight-start4325.mp4_image11.png,keepRight,754,326,770,351,0,1,GOPR0456-converted.mp4,4629,GOPR0456-converted-keepRight-start4325.mp4,304
GOPR0456-converted-keepRight-start4325.mp4_image12.png,keepRight,757,329,772,351,0,1,GOPR0456-converted.mp4,4634,GOPR0456-converted-keepRight-start4325.mp4,309
GOPR0456-converted-keepRight-start4325.mp4_image13.png,keepRight,759,327,773,348,0,1,GOPR0456-converted.mp4,4639,GOPR0456-converted-keepRight-start4325.mp4,314
GOPR0456-converted-keepRight-start4325.mp4_image14.png,keepRight,758,325,778,349,0,1,GOPR0456-converted.mp4,4644,GOPR0456-converted-keepRight-start4325.mp4,319
GOPR0456-converted-keepRight-start4325.mp4_image15.png,keepRight,759,322,778,348,0,1,GOPR0456-converted.mp4,4649,GOPR0456-converted-keepRight-start4325.mp4,324
GOPR0456-converted-keepRight-start4325.mp4_image16.png,keepRight,761,327,778,349,0,1,GOPR0456-converted.mp4,4649,GOPR0456-converted-keepRight-start4325.mp4,324
GOPR0456-converted-keepRight-start4325.mp4_image17.png,keepRight,762,327,778,349,0,1,GOPR0456-converted.mp4,4654,GOPR0456-converted-keepRight-start4325.mp4,329
GOPR0456-converted-keepRight-start4325.mp4_image18.png,keepRight,763,326,780,347,0,1,GOPR0456-converted.mp4,4659,GOPR0456-converted-keepRight-start4325.mp4,334
GOPR0456-converted-keepRight-start4325.mp4_image19.png,keepRight,764,326,781,347,0,1,GOPR0456-converted.mp4,4664,GOPR0456-converted-keepRight-start4325.mp4,339
GOPR0456-converted-keepRight-start4325.mp4_image20.png,keepRight,765,326,781,345,0,1,GOPR0456-converted.mp4,4669,GOPR0456-converted-keepRight-start4325.mp4,344
GOPR0456-converted-keepRight-start4325.mp4_image21.png,keepRight,766,326,782,345,0,1,GOPR0456-converted.mp4,4674,GOPR0456-converted-keepRight-start4325.mp4,349
GOPR0456-converted-keepRight-start4325.mp4_image22.png,keepRight,766,326,783,345,0,1,GOPR0456-converted.mp4,4679,GOPR0456-converted-keepRight-start4325.mp4,354
GOPR0456-converted-keepRight-start4325.mp4_image23.png,keepRight,767,326,783,346,0,1,GOPR0456-converted.mp4,4684,GOPR0456-converted-keepRight-start4325.mp4,359
GOPR0456-converted-keepRight-start4325.mp4_image24.png,keepRight,767,325,784,345,0,1,GOPR0456-converted.mp4,4689,GOPR0456-converted-keepRight-start4325.mp4,364
GOPR0456-converted-keepRight-start4325.mp4_image25.png,keepRight,767,324,784,346,0,1,GOPR0456-converted.mp4,4694,GOPR0456-converted-keepRight-start4325.mp4,369
GOPR0456-converted-keepRight-start4325.mp4_image26.png,keepRight,767,324,784,345,0,1,GOPR0456-converted.mp4,4699,GOPR0456-converted-keepRight-start4325.mp4,374
GOPR0456-converted-keepRight-start4325.mp4_image27.png,keepRight,768,324,784,345,0,1,GOPR0456-converted.mp4,4704,GOPR0456-converted-keepRight-start4325.mp4,379
