Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Occluded,On another road,Origin file,Origin frame number,Origin track,Origin track frame number
2021_0901_162912_096B-doNotEnter-start3135.MOV_image0.png,doNotEnter,37,294,68,327,0,1,2021_0901_162912_096B.MOV,3144,2021_0901_162912_096B-doNotEnter-start3135.MOV,9
2021_0901_162912_096B-doNotEnter-start3135.MOV_image1.png,doNotEnter,82,300,113,336,0,1,2021_0901_162912_096B.MOV,3149,2021_0901_162912_096B-doNotEnter-start3135.MOV,14
2021_0901_162912_096B-doNotEnter-start3135.MOV_image2.png,doNotEnter,125,309,155,344,0,1,2021_0901_162912_096B.MOV,3154,2021_0901_162912_096B-doNotEnter-start3135.MOV,19
2021_0901_162912_096B-doNotEnter-start3135.MOV_image3.png,doNotEnter,160,313,187,347,0,1,2021_0901_162912_096B.MOV,3159,2021_0901_162912_096B-doNotEnter-start3135.MOV,24
2021_0901_162912_096B-doNotEnter-start3135.MOV_image4.png,doNotEnter,196,315,222,347,0,1,2021_0901_162912_096B.MOV,3164,2021_0901_162912_096B-doNotEnter-start3135.MOV,29
2021_0901_162912_096B-doNotEnter-start3135.MOV_image5.png,doNotEnter,225,316,251,349,0,1,2021_0901_162912_096B.MOV,3169,2021_0901_162912_096B-doNotEnter-start3135.MOV,34
2021_0901_162912_096B-doNotEnter-start3135.MOV_image6.png,doNotEnter,250,321,275,351,0,1,2021_0901_162912_096B.MOV,3174,2021_0901_162912_096B-doNotEnter-start3135.MOV,39
2021_0901_162912_096B-doNotEnter-start3135.MOV_image7.png,doNotEnter,272,322,298,353,0,1,2021_0901_162912_096B.MOV,3179,2021_0901_162912_096B-doNotEnter-start3135.MOV,44
2021_0901_162912_096B-keepLeft-start2400.MOV_image0.png,keepLeft,572,363,585,382,0,1,2021_0901_162912_096B.MOV,2404,2021_0901_162912_096B-keepLeft-start2400.MOV,4
2021_0901_162912_096B-keepLeft-start2400.MOV_image1.png,keepLeft,515,365,526,384,0,1,2021_0901_162912_096B.MOV,2409,2021_0901_162912_096B-keepLeft-start2400.MOV,9
2021_0901_162912_096B-keepLeft-start2400.MOV_image2.png,keepLeft,461,368,471,384,0,1,2021_0901_162912_096B.MOV,2414,2021_0901_162912_096B-keepLeft-start2400.MOV,14
2021_0901_162912_096B-keepLeft-start2400.MOV_image3.png,keepLeft,415,373,426,390,0,0,2021_0901_162912_096B.MOV,2418,2021_0901_162912_096B-keepLeft-start2400.MOV,18
2021_0901_162912_096B-keepLeft-start2400.MOV_image4.png,keepLeft,403,372,417,391,0,0,2021_0901_162912_096B.MOV,2419,2021_0901_162912_096B-keepLeft-start2400.MOV,19
2021_0901_162912_096B-keepLeft-start2400.MOV_image5.png,keepLeft,354,379,363,393,0,0,2021_0901_162912_096B.MOV,2424,2021_0901_162912_096B-keepLeft-start2400.MOV,24
2021_0901_162912_096B-stop-start4065.MOV_image0.png,stop,21,313,43,338,0,0,2021_0901_162912_096B.MOV,4074,2021_0901_162912_096B-stop-start4065.MOV,9
2021_0901_162912_096B-stop-start4065.MOV_image1.png,stop,22,313,42,337,0,0,2021_0901_162912_096B.MOV,4074,2021_0901_162912_096B-stop-start4065.MOV,9
2021_0901_162912_096B-stop-start4065.MOV_image2.png,stop,47,313,69,338,0,0,2021_0901_162912_096B.MOV,4079,2021_0901_162912_096B-stop-start4065.MOV,14
2021_0901_162912_096B-stop-start4065.MOV_image3.png,stop,75,311,97,336,0,0,2021_0901_162912_096B.MOV,4084,2021_0901_162912_096B-stop-start4065.MOV,19
2021_0901_162912_096B-stop-start4065.MOV_image4.png,stop,97,320,119,343,0,0,2021_0901_162912_096B.MOV,4089,2021_0901_162912_096B-stop-start4065.MOV,24
2021_0901_162912_096B-stop-start4065.MOV_image5.png,stop,125,329,148,352,0,0,2021_0901_162912_096B.MOV,4094,2021_0901_162912_096B-stop-start4065.MOV,29
2021_0901_162912_096B-stop-start4065.MOV_image6.png,stop,135,331,158,352,0,0,2021_0901_162912_096B.MOV,4099,2021_0901_162912_096B-stop-start4065.MOV,34
2021_0901_162912_096B-stop-start4065.MOV_image7.png,stop,167,324,189,345,0,0,2021_0901_162912_096B.MOV,4104,2021_0901_162912_096B-stop-start4065.MOV,39
2021_0901_162912_096B-stop-start4065.MOV_image8.png,stop,176,326,198,347,0,0,2021_0901_162912_096B.MOV,4109,2021_0901_162912_096B-stop-start4065.MOV,44
2021_0901_162912_096B-stop-start4065.MOV_image9.png,stop,199,328,220,349,0,0,2021_0901_162912_096B.MOV,4114,2021_0901_162912_096B-stop-start4065.MOV,49
2021_0901_162912_096B-stop-start4065.MOV_image10.png,stop,211,329,232,351,0,0,2021_0901_162912_096B.MOV,4119,2021_0901_162912_096B-stop-start4065.MOV,54
2021_0901_162912_096B-stop-start4065.MOV_image11.png,stop,228,331,248,351,0,0,2021_0901_162912_096B.MOV,4124,2021_0901_162912_096B-stop-start4065.MOV,59
2021_0901_162912_096B-stop-start4065.MOV_image12.png,stop,243,337,259,356,0,0,2021_0901_162912_096B.MOV,4129,2021_0901_162912_096B-stop-start4065.MOV,64
2021_0901_162912_096B-stop-start4065.MOV_image13.png,stop,254,339,271,359,0,0,2021_0901_162912_096B.MOV,4134,2021_0901_162912_096B-stop-start4065.MOV,69
2021_0901_162912_096B-stop-start4065.MOV_image14.png,stop,261,343,279,361,0,0,2021_0901_162912_096B.MOV,4139,2021_0901_162912_096B-stop-start4065.MOV,74
