Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Occluded,On another road,Origin file,Origin frame number,Origin track,Origin track frame number
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image0.png,keepRight,837,331,851,355,0,1,GOPR0457-converted-006.mp4,30584,GOPR0457-converted-006-noLeftTurn-start29715.mp4,869
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image1.png,keepRight,849,327,864,351,0,1,GOPR0457-converted-006.mp4,30589,GOPR0457-converted-006-noLeftTurn-start29715.mp4,874
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image2.png,keepRight,862,322,877,347,0,1,GOPR0457-converted-006.mp4,30594,GOPR0457-converted-006-noLeftTurn-start29715.mp4,879
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image3.png,keepRight,876,317,892,342,0,1,GOPR0457-converted-006.mp4,30599,GOPR0457-converted-006-noLeftTurn-start29715.mp4,884
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image4.png,keepRight,893,310,910,338,0,1,GOPR0457-converted-006.mp4,30604,GOPR0457-converted-006-noLeftTurn-start29715.mp4,889
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image5.png,keepRight,913,302,930,331,0,1,GOPR0457-converted-006.mp4,30609,GOPR0457-converted-006-noLeftTurn-start29715.mp4,894
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image6.png,keepRight,432,386,446,407,0,0,GOPR0457-converted-006.mp4,30639,GOPR0457-converted-006-noLeftTurn-start29715.mp4,924
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image7.png,keepRight,428,385,442,407,0,0,GOPR0457-converted-006.mp4,30644,GOPR0457-converted-006-noLeftTurn-start29715.mp4,929
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image8.png,keepRight,424,383,437,405,0,0,GOPR0457-converted-006.mp4,30649,GOPR0457-converted-006-noLeftTurn-start29715.mp4,934
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image9.png,keepRight,417,382,431,403,0,0,GOPR0457-converted-006.mp4,30654,GOPR0457-converted-006-noLeftTurn-start29715.mp4,939
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image10.png,keepRight,411,380,425,403,0,0,GOPR0457-converted-006.mp4,30659,GOPR0457-converted-006-noLeftTurn-start29715.mp4,944
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image11.png,keepRight,402,378,416,400,0,0,GOPR0457-converted-006.mp4,30664,GOPR0457-converted-006-noLeftTurn-start29715.mp4,949
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image12.png,keepRight,391,374,407,396,0,0,GOPR0457-converted-006.mp4,30669,GOPR0457-converted-006-noLeftTurn-start29715.mp4,954
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image13.png,keepRight,379,371,395,393,0,0,GOPR0457-converted-006.mp4,30674,GOPR0457-converted-006-noLeftTurn-start29715.mp4,959
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image14.png,keepRight,363,367,380,392,0,0,GOPR0457-converted-006.mp4,30679,GOPR0457-converted-006-noLeftTurn-start29715.mp4,964
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image15.png,keepRight,344,362,362,389,0,0,GOPR0457-converted-006.mp4,30684,GOPR0457-converted-006-noLeftTurn-start29715.mp4,969
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image16.png,keepRight,319,354,339,383,0,0,GOPR0457-converted-006.mp4,30689,GOPR0457-converted-006-noLeftTurn-start29715.mp4,974
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image17.png,keepRight,289,346,312,377,0,0,GOPR0457-converted-006.mp4,30694,GOPR0457-converted-006-noLeftTurn-start29715.mp4,979
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image18.png,keepRight,248,331,274,372,0,0,GOPR0457-converted-006.mp4,30699,GOPR0457-converted-006-noLeftTurn-start29715.mp4,984
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image19.png,keepRight,192,313,220,359,0,0,GOPR0457-converted-006.mp4,30704,GOPR0457-converted-006-noLeftTurn-start29715.mp4,989
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image20.png,keepRight,113,288,146,342,0,0,GOPR0457-converted-006.mp4,30709,GOPR0457-converted-006-noLeftTurn-start29715.mp4,994
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image21.png,noLeftTurn,422,355,445,379,0,0,GOPR0457-converted-006.mp4,31039,GOPR0457-converted-006-noLeftTurn-start29715.mp4,1324
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image22.png,noLeftTurn,401,347,424,371,0,0,GOPR0457-converted-006.mp4,31044,GOPR0457-converted-006-noLeftTurn-start29715.mp4,1329
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image23.png,noLeftTurn,373,337,400,365,0,0,GOPR0457-converted-006.mp4,31049,GOPR0457-converted-006-noLeftTurn-start29715.mp4,1334
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image24.png,noLeftTurn,337,323,364,354,0,0,GOPR0457-converted-006.mp4,31054,GOPR0457-converted-006-noLeftTurn-start29715.mp4,1339
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image25.png,noLeftTurn,283,300,315,340,0,0,GOPR0457-converted-006.mp4,31059,GOPR0457-converted-006-noLeftTurn-start29715.mp4,1344
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image26.png,noLeftTurn,201,262,239,310,0,0,GOPR0457-converted-006.mp4,31064,GOPR0457-converted-006-noLeftTurn-start29715.mp4,1349
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image27.png,noLeftTurn,65,207,116,269,0,0,GOPR0457-converted-006.mp4,31069,GOPR0457-converted-006-noLeftTurn-start29715.mp4,1354
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image28.png,noUTurn,441,380,461,399,0,0,GOPR0457-converted-006.mp4,31034,GOPR0457-converted-006-noLeftTurn-start29715.mp4,1319
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image29.png,noUTurn,426,377,445,397,0,0,GOPR0457-converted-006.mp4,31039,GOPR0457-converted-006-noLeftTurn-start29715.mp4,1324
