Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Occluded,On another road,Origin file,Origin frame number,Origin track,Origin track frame number
2021_0819_102141_085A-doNotEnter-start3930.MOV_image0.png,doNotEnter,816,229,839,268,0,1,2021_0819_102141_085A.MOV,3979,2021_0819_102141_085A-doNotEnter-start3930.MOV,49
2021_0819_102141_085A-doNotEnter-start3930.MOV_image1.png,doNotEnter,848,225,875,261,0,1,2021_0819_102141_085A.MOV,3994,2021_0819_102141_085A-doNotEnter-start3930.MOV,64
2021_0819_102141_085A-doNotEnter-start3930.MOV_image2.png,doNotEnter,807,235,830,269,0,1,2021_0819_102141_085A.MOV,3978,2021_0819_102141_085A-doNotEnter-start3930.MOV,48
2021_0819_102141_085A-doNotEnter-start3930.MOV_image3.png,doNotEnter,817,233,839,268,0,1,2021_0819_102141_085A.MOV,3979,2021_0819_102141_085A-doNotEnter-start3930.MOV,49
2021_0819_102141_085A-doNotEnter-start3930.MOV_image4.png,doNotEnter,847,223,877,263,0,1,2021_0819_102141_085A.MOV,3994,2021_0819_102141_085A-doNotEnter-start3930.MOV,64
2021_0819_102141_085A-doNotEnter-start3930.MOV_image5.png,doNotEnter,789,235,813,270,0,1,2021_0819_102141_085A.MOV,3989,2021_0819_102141_085A-doNotEnter-start3930.MOV,59
2021_0819_102141_085A-speedLimit35-start4350.MOV_image0.png,speedLimit35,678,259,699,290,0,0,2021_0819_102141_085A.MOV,4394,2021_0819_102141_085A-speedLimit35-start4350.MOV,44
2021_0819_102141_085A-speedLimit35-start4350.MOV_image1.png,speedLimit35,725,251,749,290,0,0,2021_0819_102141_085A.MOV,4399,2021_0819_102141_085A-speedLimit35-start4350.MOV,49
2021_0819_102141_085A-speedLimit35-start4350.MOV_image2.png,speedLimit35,795,244,814,283,0,0,2021_0819_102141_085A.MOV,4404,2021_0819_102141_085A-speedLimit35-start4350.MOV,54
2021_0819_102141_085A-speedLimit35-start4350.MOV_image3.png,speedLimit35,677,257,700,294,0,0,2021_0819_102141_085A.MOV,4394,2021_0819_102141_085A-speedLimit35-start4350.MOV,44
2021_0819_102141_085A-speedLimit35-start4765.MOV_image0.png,speedLimit35,685,260,715,290,0,0,2021_0819_102141_085A.MOV,4809,2021_0819_102141_085A-speedLimit35-start4765.MOV,44
2021_0819_102141_085A-stop-start1820.MOV_image0.png,stop,740,202,773,251,0,1,2021_0819_102141_085A.MOV,2089,2021_0819_102141_085A-stop-start1820.MOV,269
2021_0819_102141_085A-stop-start1820.MOV_image1.png,stop,757,197,791,246,0,1,2021_0819_102141_085A.MOV,2094,2021_0819_102141_085A-stop-start1820.MOV,274
2021_0819_102141_085A-stop-start1820.MOV_image2.png,stop,776,192,811,243,0,1,2021_0819_102141_085A.MOV,2099,2021_0819_102141_085A-stop-start1820.MOV,279
2021_0819_102141_085A-stop-start1820.MOV_image3.png,stop,795,184,834,235,0,1,2021_0819_102141_085A.MOV,2104,2021_0819_102141_085A-stop-start1820.MOV,284
2021_0819_102141_085A-stop-start1820.MOV_image4.png,stop,816,176,857,231,0,1,2021_0819_102141_085A.MOV,2109,2021_0819_102141_085A-stop-start1820.MOV,289
2021_0819_102141_085A-stop-start1820.MOV_image5.png,stop,837,168,882,226,0,1,2021_0819_102141_085A.MOV,2114,2021_0819_102141_085A-stop-start1820.MOV,294
2021_0819_102141_085A-stop-start1820.MOV_image6.png,stop,860,161,907,223,0,1,2021_0819_102141_085A.MOV,2119,2021_0819_102141_085A-stop-start1820.MOV,299
2021_0819_102141_085A-stop-start1820.MOV_image7.png,stop,883,154,932,218,0,1,2021_0819_102141_085A.MOV,2124,2021_0819_102141_085A-stop-start1820.MOV,304
2021_0819_102141_085A-stop-start1820.MOV_image8.png,stop,776,194,812,249,0,1,2021_0819_102141_085A.MOV,2099,2021_0819_102141_085A-stop-start1820.MOV,279
2021_0819_102141_085A-stop-start1820.MOV_image9.png,stop,796,187,835,241,0,1,2021_0819_102141_085A.MOV,2104,2021_0819_102141_085A-stop-start1820.MOV,284
2021_0819_102141_085A-stop-start1820.MOV_image10.png,stop,817,179,858,235,0,1,2021_0819_102141_085A.MOV,2109,2021_0819_102141_085A-stop-start1820.MOV,289
2021_0819_102141_085A-stop-start1820.MOV_image11.png,stop,838,171,882,231,0,1,2021_0819_102141_085A.MOV,2114,2021_0819_102141_085A-stop-start1820.MOV,294
2021_0819_102141_085A-stop-start1820.MOV_image12.png,stop,861,164,907,229,0,1,2021_0819_102141_085A.MOV,2119,2021_0819_102141_085A-stop-start1820.MOV,299
2021_0819_102141_085A-stop-start1820.MOV_image13.png,stop,884,158,933,226,0,1,2021_0819_102141_085A.MOV,2124,2021_0819_102141_085A-stop-start1820.MOV,304
